video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=kJQfGaqtK0s,/channel/UCmrW5p6LpC13I-fRbIobXrQ,Pommy Pie,Syria report Jan 13,2K,2K views,,2022-01-19 04:22:17.307833
/watch?v=Bti1mTzgWE0,/user/Westminsterinstitute,WestminsterInstitute,Erdogan's Folly: Conspiracies Bring Turkey to the Brink of Bankruptcy,288,288 views,,2022-01-19 04:22:17.310417
/watch?v=42gsPjYxF_Y,/user/channelsweb,Channels Television,"Mali Interim Leader Calls For Unity, Negotiations Over ECOWAS Sanctions | Network Africa",4.4K,4.4K views,,2022-01-19 04:22:17.313383
/watch?v=_1kDDZevaTU,/sabcnews,SABC News,Prince Mashele looks at the theatrics playing out within the ANC,26K,26K views,,2022-01-19 04:22:17.315952
/watch?v=A2YaHqa2J-0,/channel/UCR0fZh5SBxxMNYdg0VzRFkg,Middle East Eye,"Israeli forces raid school, detain two students near Ramallah",586,586 views,,2022-01-19 04:22:17.319005
/watch?v=nKO-cwq-4Bo,/user/journeymanpictures,Journeyman Pictures,Accounts From The Front Line Of The War In Syria (2011),39K,39K views,,2022-01-19 04:22:17.322198
/watch?v=YsVA77iLkyo,/c/BloggingheadsTV,Bloggingheads.tv,The Corruption of US Foreign Policy | Robert Wright & Richard Hanania | The Wright Show,631,631 views,,2022-01-19 04:22:17.324881
/watch?v=r6CFMv4xaRc,/user/miyad0,miyad0,Syrian Revol Anthem.mov,30K,30K views,,2022-01-19 04:22:17.327276
/watch?v=7WSaX6fon6E,/channel/UC64WlZqmmsV5BrgtUHtCUqQ,The Spectacular Show,Syrian FSA uses ATM against Syrian Government Targets | Syrian Civil War | Combat Footage,57,57 views,,2022-01-19 04:22:17.329806
/watch?v=G_cQXDgraWc,/channel/UClvD6c1VI75QZWJjA_yiWhg,Syriana Analysis,Can Russia ever be a Superpower again?,1.2K,1.2K views,,2022-01-19 04:22:17.334032
/watch?v=fKRHPzOhwpc,/channel/UCt2UipISexd0yg9VoNrxDhQ,Obsolete Video,ABC CBS 1973 News Coverage of The Day.,1.4K,1.4K views,,2022-01-19 04:22:17.337494
/watch?v=G_cQXDgraWc,/channel/UClvD6c1VI75QZWJjA_yiWhg,Syriana Analysis,Can Russia ever be a Superpower again?,1.2K,1.2K views,,2022-01-19 04:22:32.635440
/watch?v=fKRHPzOhwpc,/channel/UCt2UipISexd0yg9VoNrxDhQ,Obsolete Video,ABC CBS 1973 News Coverage of The Day.,1.4K,1.4K views,,2022-01-19 04:22:32.638837
/watch?v=P595vcIfsB0,/channel/UCUGXH99Upvhj7Mj06ObKQKA,Esapzay,Communist govt of Afghanistan/Democratic Republic of Afghanistan (1978-1992),51K,51K views,,2022-01-19 04:22:32.641415
/watch?v=rq5O0XuV3jk,/c/PBSNewsHour,PBS NewsHour,Russian military escalation with Ukraine looms as diplomatic efforts make little progress,28K,28K views,,2022-01-19 04:22:32.644345
/watch?v=6NyeroDQoY4,/c/BloombergPolitics,Bloomberg Politics,Deadly Strikes on UAE Upset Efforts to Ease Gulf Frictions,5.7K,5.7K views,,2022-01-19 04:22:32.647407
/watch?v=yoKicsRzCh4,/channel/UCyGMim0bdq_6W-ryV9WI29A,North Press Agency,Female ISIS prisons in NE Syria lack basic needs despite SDF efforts – North Press,44,44 views,,2022-01-19 04:22:32.653046
/watch?v=X3IBCXfZwTQ,/channel/UCI42rxSfPRIyhgJQLcb3FGw,Inquisitive Mind,Muhammad leads an invasion of Palestine cited in Michael the Syrian 1180AD who cited Dionysius 845AD,115,115 views,,2022-01-19 04:22:32.658262
/watch?v=Oywy4cz6cDg,/user/GermanMarshallFund,The German Marshall Fund of the United States,Syria's Strong National Identity May Overcome Sectarian Divide,364,364 views,,2022-01-19 04:22:32.662944
/watch?v=Mo0skBnsvpw,/channel/UCdoRUr0SUpfGQC4vsXZeovg,Peoples Dispatch,"Give The People What They Want! Palestinians protest against Israeli encroachment, Fire in Bronx NY",440,440 views,,2022-01-19 04:22:32.665696
/watch?v=lYML4wRriPM,/channel/UCuPhWG8vTuQvg_BBeEOzfog,New Smyrna Museum of History,Veteran History Project with Ernest Audino,15,15 views,,2022-01-19 04:22:32.668574
/watch?v=xKLBBw4vatM,/channel/UC3LDlm9POXkzp1odEsK_OUg,The Choice,The Mehdi Hasan Show Full Broadcast  - Jan. 12,5K,5K views,,2022-01-19 04:22:32.671678
/watch?v=lntiQy1BFpI,/channel/UCNGCzcAr867dYNNoKF5jq9A,Daniel Al Mouiee,Syrian Corruption Part 1 - The opposite direction (English Subtitles),770,770 views,,2022-01-19 04:22:32.676509
/watch?v=09A-hS1FKB4,/c/TheYoungTurks,The Young Turks,The ‘War On Terror’ Has Only Made Terrorism WORSE,26K,26K views,,2022-01-19 04:22:32.680263
/watch?v=nfIiDHZWhrg,/c/FRANCE24English,FRANCE 24 English,Sadr bloc vies for control in Iraq political negotiations • FRANCE 24 English,1.4K,1.4K views,,2022-01-19 04:22:32.683310
/watch?v=fXsx5Ev1SiU,/channel/UCP0r8dyb_j96Xsz6Kp0kUNQ,Person off,Deir Ez Zor׃ The Syrian Republican Guard vs  ISIS ¦¦ General Issam Zahreddine,33K,33K views,,2022-01-19 04:22:32.685948
/watch?v=YSPSDQBETlg,/channel/UCphF2o7_kCAYpbcxxN2UrkQ,ALBA LA PANTHERA,GODS & GODDESSES- ALLOWING THE DARKNESS TO SOOTHE YOU,45,45 views,,2022-01-19 04:22:32.688524
/watch?v=SI1kZqGLS-g,/c/NorthShoreCongregationIsrael,North Shore Congregation Israel,From Exile to Start-Up Nation: History of Zionism & Israel with Israel Educator Mike Hollander - 2/6,13,13 views,,2022-01-19 04:22:32.691651
/watch?v=BgiMCQISW1c,/channel/UCTBzTwd7ALcYxinB0zMBQPA,Atajurt Kazakh Human Rights-USA-АҚШ,ВАШИНГТОНДАҒЫ НАРАЗЫЛЫҚ,162K,162K views,,2022-01-19 04:22:32.694551
/watch?v=SdfMQXTwjYM,/channel/UCWHou1O4ridFSzfrVsSgq-w,Pinoy Manyakol,SAA IRANIANS AND HEZBOLLAH VS SYRIAN REBELS IDLIB OFFENSIVE 2015,107K,107K views,,2022-01-19 04:22:32.697242
/watch?v=Ch12PZZ66nQ,/user/PBSNewsHour,PBS NewsHour,"PBS NewsHour West live episode, Jan. 12, 2022",27K,27K views,,2022-01-19 04:22:32.700265
/watch?v=Ch12PZZ66nQ,/user/PBSNewsHour,PBS NewsHour,"PBS NewsHour West live episode, Jan. 12, 2022",27K,27K views,,2022-01-19 04:22:48.835888
/watch?v=iPfaH455Hjc,/user/WoodallTony,Tony Woodall,Can we correct climate change or is it too late? CUNCR: Youth Climate Ambassadors Program,4,4 views,,2022-01-19 04:22:48.838665
/watch?v=fmd-Am6QMYw,/user/AlJazeeraEnglish,Al Jazeera English,UN says Damascus is blocking efforts to end civil war l Al Jazeera English,4K,4K views,,2022-01-19 04:22:48.841854
/watch?v=dophWO98i6Q,/channel/UCPRixdJa5Dp-NXKvfZPk2Dw,النشرة السورية,لأول مرة .. غضب عارم في شوارع الساحل السوري ضد بشار الأسد و تعزيزات عسكرية روسية ضخمة | أخبار سوريا,1.7K,1.7K views,,2022-01-19 04:22:48.844486
/watch?v=mzeLxl6EbcY,/channel/UCNF6j9c1coV40yi2Q59j9Og,HOÀNG HẢI TV PHIM,Jonathan Cahn [ POWERFUL PROPHETIC WORD 2022 ] - Biblical strength of god,242,242 views,,2022-01-19 04:22:48.847344
/watch?v=uxcQQaUWU-c,/user/PBSNewsHour,PBS NewsHour,WATCH LIVE: Biden gives remarks on the use of military personnel to handle COVID-19 surge,4K,4K views,,2022-01-19 04:22:48.851178
/watch?v=UdfPPe36Z9I,/c/RT,RT,Pro-Yemeni Govt Fighters On The Move Amid Clashes With Houthis,5.3K,5.3K views,,2022-01-19 04:22:48.854388
/watch?v=-aw4Yz0Va1c,/c/aljazeeraenglish,Al Jazeera English,Is US extradition inevitable for Julian Assange? | The Stream,12K,12K views,,2022-01-19 04:22:48.857339
/watch?v=fTW7pcDpmNU,/c/myjoyonline,JoyNews,Joy News Prime (17-1-22),1.5K,1.5K views,,2022-01-19 04:22:48.859966
/watch?v=S92q43NhTYA,/c/I24newsTv,i24NEWS English,"'The Iranians are endangering their situation,' says Emirates Policy Center's President",2.4K,2.4K views,,2022-01-19 04:22:48.862625
/watch?v=Betp8uQdk60,/c/AriseNewsChannel,Arise News,Wole Soyinka Debunks Backing Tinubu- Trending W/ Ojy Okpe,50K,50K views,,2022-01-19 04:22:48.865269
/watch?v=pVPY26BKxl0,/user/csisdc,Center for Strategic & International Studies,The 3rd Annual Sahel Summit,1.2K,1.2K views,,2022-01-19 04:22:48.868182
/watch?v=_qLFP9NNkhc,/channel/UCJeZZpoFvGFzRKv1ndKy2-A,UDP TV&MEDIA TV,𝐒𝐚𝐢𝐡𝐨𝐮 𝐒𝐚𝐢𝐝𝐢𝐥𝐲 𝐨𝐧 𝐁𝐚𝐫𝐫𝐨𝐰’𝐬 𝐣𝐚𝐧𝐠𝐟𝐚 𝐭𝐞𝐧𝐝𝐞𝐧𝐜𝐢𝐞𝐬 𝐚𝐧𝐝 𝐰𝐢𝐭𝐜𝐡 𝐡𝐮𝐧𝐭 𝐝𝐢𝐫𝐞𝐜𝐭𝐞𝐝 𝐚𝐭 𝐋𝐨𝐫𝐝 𝐌𝐚𝐲𝐨𝐫 𝐨𝐟 𝐊𝐌𝐂.,4.3K,4.3K views,,2022-01-19 04:22:48.870769
/watch?v=HsV0EJ5Vdbw,/user/LandDestroyerReport,The New Atlas,Inflection EP28: Kazakhstan Crisis Made in USA,17K,17K views,,2022-01-19 04:22:48.873526
/watch?v=aFQ_aX8UVC0,/c/NextNewsNetwork,The Next News Network,Mideast Group Member Trying To Get Into US Just Got Bad News From the SCOTUS,47K,47K views,,2022-01-19 04:22:48.876527
/watch?v=2a6uamRlHzc,/user/france24english,FRANCE 24 English,Taiwan's foreign minister calls military threat from China 'very serious' • FRANCE 24 English,47K,47K views,,2022-01-19 04:22:48.879481
/watch?v=jY3Tye-SHO4,/channel/UC5jpAHg6Smr6Hpout2JeLvA,Hope to the Future Association,18th Training Program on the United Nations Team 5 발표,40,40 views,,2022-01-19 04:22:48.881979
/watch?v=vjjOdhz6Cp8,/channel/UCTIkJN0wqCgSrgWYAfMOh5g,Ebtesam Altimimy,الطالب المشتركةالسوريةالاردنيةبعدالحرب الأهليةالسورية/Altalib Dealership After the Syrian Civil War,13,13 views,,2022-01-19 04:22:48.884647
/watch?v=SWow1JtiEho,/user/MoluccaMedia,George Galloway,World ahead in 2022: More future unrest and conflicts on the horizon?,7.9K,7.9K views,,2022-01-19 04:22:48.887369
/watch?v=DLJqVAIGB14,/user/CCTVNEWSbeijing,CGTN,Live: NATO's Stolenberg holds news conference after chairing NATO-Russia Council,9.8K,9.8K views,,2022-01-19 04:22:48.891599
/watch?v=DLJqVAIGB14,/user/CCTVNEWSbeijing,CGTN,Live: NATO's Stolenberg holds news conference after chairing NATO-Russia Council,9.8K,9.8K views,,2022-01-19 04:23:04.491837
/watch?v=VHqvxoCeNws,/channel/UCSt62xaqQMR7-LBUQhLvAlw,ARMORY GENERATION,"Splitting NATO Allies, Russia Will Attack Ukraine With Readiness To Increase Military Contention",457,457 views,,2022-01-19 04:23:04.511647
/watch?v=DKJpmGgVGLI,/user/TV360NIGERIA,TV360 Nigeria,AFCON 2021 UPDATES EPISODE 3,11K,11K views,,2022-01-19 04:23:04.516540
/watch?v=eKJdA7fpJUo,/channel/UC1Q3Vxq-sqyRpzn1nqTJIKA,The Everything Nerd,Henry Kissinger is A Big Time War Criminal...,7.5K,7.5K views,,2022-01-19 04:23:04.525422
/watch?v=f35n_mQYp6k,/c/SyriaStream,Syria Stream,حالة ذعر وهلع لتلميذتين أغلق عليهما باب المدرسة,18K,18K views,,2022-01-19 04:23:04.537923
/watch?v=kCxMKtpBuTk,/user/RTAmerica,RT America,US slips Ukraine another $200M in aid (Full show),14K,14K views,,2022-01-19 04:23:04.543575
/watch?v=aPttp2PHhdY,/c/FRANCE24English,FRANCE 24 English,Several protesters killed in rallies in Sudan • FRANCE 24 English,3.5K,3.5K views,,2022-01-19 04:23:04.561171
/watch?v=16EPapMKyag,/channel/UCj-e7yp2_-qE-TPritppZGQ,PTV World,"PERSPECTIVE, 16-01-2022,",156,156 views,,2022-01-19 04:23:04.566813
/watch?v=25fYXXQAP18,/channel/UCBkNlM0ATX616fEakBnwbaA,VoV News,Why is the United States seeking to maintain its presence in Syria?,85,85 views,,2022-01-19 04:23:04.578574
/watch?v=yEGv0DutizU,/user/RussiaToday,RT,Homemade APC: Kurdish man builds war vehicle at home to fight ISIS,553K,553K views,,2022-01-19 04:23:04.591156
/watch?v=BhjLVHhfiIA,/channel/UCz1wzaGCHLZ79pyApwIwgmg,Assyria TV,A MAN BEFORE HIS TIME: The Unsung Story of Freydun Atouraya-Provided by Assyrian Cultural Foundation,1.2K,1.2K views,,2022-01-19 04:23:04.602473
/watch?v=EFOxNuRYeSo,/channel/UC743NEuMiqYOaUHO4oPhI2Q,Due Dissidence,Has the Next Civil War Already Begun? - w/ Stephen Marche,379,379 views,,2022-01-19 04:23:04.607325
/watch?v=GMtOme-J3D4,/user/LandDestroyerReport,The New Atlas,Washington's Role in Kazakhstan's Chaos,28K,28K views,,2022-01-19 04:23:04.620559
/watch?v=Uc4rflahclM,/channel/UCvQ9wJKXJwcw_4tNaHHbWdA,Speak The Truth ,When The Government Shoots Its Citizens,15K,15K views,,2022-01-19 04:23:04.632162
/watch?v=noeqUQCeVy4,/c/SyriaStream,Syria Stream,10 أزمات كبرى تهدد العالم عام 2022,13K,13K views,,2022-01-19 04:23:04.637870
/watch?v=jeb97D7lzGI,/user/livingtheinnerlife,Manly Hall Society,Manly P. Hall: Neoplatonism Seminar 2 - Iamblichus on the Mysteries,3.5K,3.5K views,,2022-01-19 04:23:04.649486
/watch?v=MYQdnX-P2Kw,/user/ReutersVideo,Reuters,LIVE: Human Rights Watch releases annual World Report,1K,1K views,,2022-01-19 04:23:04.669149
/watch?v=-kI8qU5LVlo,/channel/UCgMnMAgR8pY04npvnnlvoHw,Ukraine War Awareness,Unrest in Kazakhstan continues. Russian peacekeepers set checkpoints.,835,835 views,,2022-01-19 04:23:04.673934
/watch?v=rDVd0SZUigA,/channel/UCNiXhsI4QtmQaeICpT-k7BQ,Moderate Rebels,Failed Kazakhstan color revolution targets Russia ally at heart of China's New Silk Road,10K,10K views,,2022-01-19 04:23:04.685274
/watch?v=4-RDopg-zUM,/c/SkyNewsArabia,سكاي نيوز عربية,المتحدث باسم قوات التحالف لسكاي نيوز عربية: ميليشيات الحوثي اختارت طريق الحرب والتدمير,38K,38K views,,2022-01-19 04:23:04.697321
/watch?v=jeb97D7lzGI,/user/livingtheinnerlife,Manly Hall Society,Manly P. Hall: Neoplatonism Seminar 2 - Iamblichus on the Mysteries,3.5K,3.5K views,,2022-01-19 04:23:20.840359
/watch?v=MYQdnX-P2Kw,/user/ReutersVideo,Reuters,LIVE: Human Rights Watch releases annual World Report,1K,1K views,,2022-01-19 04:23:20.844126
/watch?v=-kI8qU5LVlo,/channel/UCgMnMAgR8pY04npvnnlvoHw,Ukraine War Awareness,Unrest in Kazakhstan continues. Russian peacekeepers set checkpoints.,835,835 views,,2022-01-19 04:23:20.847057
/watch?v=rDVd0SZUigA,/channel/UCNiXhsI4QtmQaeICpT-k7BQ,Moderate Rebels,Failed Kazakhstan color revolution targets Russia ally at heart of China's New Silk Road,10K,10K views,,2022-01-19 04:23:20.849906
/watch?v=4-RDopg-zUM,/c/SkyNewsArabia,سكاي نيوز عربية,المتحدث باسم قوات التحالف لسكاي نيوز عربية: ميليشيات الحوثي اختارت طريق الحرب والتدمير,38K,38K views,,2022-01-19 04:23:20.853110
/watch?v=P7-26yhNW_o,/user/telesurenglish,TeleSUR English,Palestinians protest over evictions carried out by Israeli regime,137,137 views,,2022-01-19 04:23:20.856074
/watch?v=u-3nBxGVEMg,/channel/UCIHSWiGtJ52rjcp74hVS1Fg,Voice of Revival,Kim Clement PROPHETIC WORD🚨[GREAT LEADER WILL FALL] SUMMER 2022 Prophecy- WH Betrayals,10K,10K views,,2022-01-19 04:23:20.858876
/watch?v=0Hmq_MhCdLs,/c/NaturalistCapitalist,Naturalist Capitalist,"Episode 188 - The Four Horsemen #11 - Coverdale, Jackman, Dawson and James Corbett",2.1K,2.1K views,,2022-01-19 04:23:20.861805
/watch?v=niFyk0tmL50,/channel/UCN_qIhm7BAq9Qxa6j9XMVXA,Breaking News TV,58 NATO planes and drones tried to storm the Russian borders - NATO-Russia Council meets URGENTLY,8.6K,8.6K views,,2022-01-19 04:23:20.864769
/watch?v=P7a3lzmhp7s,/c/RebelNewsClips,Rebel News Clips,Why are Islamic countries silent about Uyghur genocide?,991,991 views,,2022-01-19 04:23:20.867573
/watch?v=krTZhGL_UjY,/channel/UCitGt8824D-T_mb6ZTxEW1Q,UMD Media,Conversation with Faisal Roble: State of the Horn of Africa,3.3K,3.3K views,,2022-01-19 04:23:20.870312
/watch?v=--qpMKlV3tE,/channel/UC873v-am6Cg1FZCn0aSAhxQ,Alawite Muslim Defence League,"IDF Destroy Palestinian Homes In Yatta , Hebron Palestine . 12 Jan 2022",64,64 views,,2022-01-19 04:23:20.873233
/watch?v=YC3TDRdFq3U,/channel/UCJ7SQdqDcsiSu--BbLh9cMw,VOICE_OF_RESISTANCE,Biji YPG! Biji YPJ!,515K,515K views,,2022-01-19 04:23:20.876126
/watch?v=pbcdczN-7u8,/channel/UCceXa0TuXFjYeaMNElC1mtw,BlogFaceTV,ՇՏԱՊ: ԱՄԵՐԻԿԱՀԱՅ Զինվորականը Մտավ Ուղիղ Եթեր: Դավաճանների Անուններ Հրապարակվեցին,10K,10K views,,2022-01-19 04:23:20.878936
/watch?v=UccJDdZAsy0,/channel/UCSDzhfBl63lldDwFy2BqjpA,UP Diliman #PILIpiLUNAS2022,#PILIpiLUNAS2022 Webinar 5: Strategic Philippine Foreign Relations,15,15 views,,2022-01-19 04:23:20.881628
/watch?v=ZUilvT1_Miw,/channel/UCnyCrv8b7bu0oWFXGyHaPzg,TRT World Now,Does former Sudanese president Bashir enjoy the military’s support?,44,44 views,,2022-01-19 04:23:20.884452
/watch?v=ZFxyYZwPni8,/channel/UCNiXhsI4QtmQaeICpT-k7BQ,Moderate Rebels,Bolivia intercepts US weapons shipment to right-wing separatist region,6.7K,6.7K views,,2022-01-19 04:23:20.887378
/watch?v=1bcyZ9iGnj0,/c/EagleNews,Eagle News,"WATCH: Eagle News International - January 14, 2022",883,883 views,,2022-01-19 04:23:20.892149
/watch?v=VWuO_D6HiMA,/c/TRTWorldNow,TRT World Now,Erdogan: All parties should refrain from steps endangering Bosnia’s territorial integrity,869,869 views,,2022-01-19 04:23:20.894938
/watch?v=1bcyZ9iGnj0,/c/EagleNews,Eagle News,"WATCH: Eagle News International - January 14, 2022",883,883 views,,2022-01-19 04:23:35.691259
/watch?v=VWuO_D6HiMA,/c/TRTWorldNow,TRT World Now,Erdogan: All parties should refrain from steps endangering Bosnia’s territorial integrity,869,869 views,,2022-01-19 04:23:35.694607
/watch?v=Lth-fcyO6zQ,/user/Euronews,euronews,Top news stories today | January 13th – Evening,888,888 views,,2022-01-19 04:23:35.697935
/watch?v=LmZ_1TmC-8s,/user/mayadeentvchannel,Al Mayadeen Programs - برامج الميادين,كلمة حرة | مستقبل العالم | 2022-01-10,1.3K,1.3K views,,2022-01-19 04:23:35.700467
/watch?v=7dNuAvp_Dzo,/channel/UCmrW5p6LpC13I-fRbIobXrQ,Pommy Pie,Syria report Jan 17,1.6K,1.6K views,,2022-01-19 04:23:35.702899
/watch?v=euP0g3zcHSA,/channel/UCmVAWA_SBtxHczFv41QJTuQ,teleSUR English,FTS 8:30 04-09: Salvadorans commemorate 30th anniversary of end of civil war,No,No views,,2022-01-19 04:23:35.705533
/watch?v=qwMu9xCIfHY,/channel/UCKXGgjv6A813vIWmIS9NrMw,TEESRI JUNG,"#Hezbollah warns #US in#Iraq, no promise 'serenity will remain until the end of political dialogue'",No,No views,,2022-01-19 04:23:35.708226
/watch?v=90kK8bJbVyQ,/c/Anti-Defamation-League,Anti-Defamation League,ADL SVP George Selim Discusses the Congregation Beth Israel Hostage Crisis with Rachel Maddow,55,55 views,,2022-01-19 04:23:35.711197
/watch?v=JbMrfJYUHj4,/channel/UCNCVuaQDvPrZ4oTKG90iqOA,Medyascope,"This Week in Turkey (251): Pilots of the Bosphorus, attack on refugees",417,417 views,,2022-01-19 04:23:35.714248
/watch?v=PzOrChu_m_8,/channel/UCU8XRM8Ns5d2J0nJ7qxNOkA,Ahmad Hashemi,"Rutgers University Prof, Houshang Amirahamdi on July 28, 2021: We Iranians need a fascist movement!",15,15 views,,2022-01-19 04:23:35.716769
/watch?v=RWjDdvhAXYE,/user/cnnarabic,CNNArabic,تقارير: سوريا تتجه نحو الفوضى العسكرية والسياسية,564,564 views,,2022-01-19 04:23:35.719588
/watch?v=FKni1hMHMS0,/channel/UCmKYjVg6uvIYTymykYwyNmg,alyaumtv قناة اليوم,اللواء الثامن ودوره في الجنوب السوري.. هل تسعى روسيا لتفكيكه؟,38,38 views,,2022-01-19 04:23:35.722179
/watch?v=7F8Iy7gUmUw,/channel/UCt2sToaJAOnJR2favzs4AMQ,Bıınxet Kurd,YPG YPJ Yeni Şarkısı Sefqan Orkêş Jibo jinên cîhane 2021 ✌️💚❤️💛✌️🦁,42K,42K views,,2022-01-19 04:23:35.724635
/watch?v=pmhO7OY_CFw,/user/DasPanzermuseum,DasPanzermuseum,"Buchbesprechung: ""Kurdish Armour Against ISIS"" [Papierkrieg Folge 11]",22K,22K views,,2022-01-19 04:23:35.727231
/watch?v=lpGGBxlh290,/channel/UCtZyoTH5EbNE5CPFIt8qx9A,الدوري السوري للمحترفين - Syrian Pro League,البث المباشر : مباراة الجيش وجبلة,"Scheduled for 1/19/22, 12:00 PM","Scheduled for 1/19/22, 12:00 PM",,2022-01-19 04:23:35.729739
/watch?v=QDEddbEzczw,/channel/UCeArP6MvwBxwL8sUWrCa87g,Franc Analysis,"Leaked Files Revealed WHAT About BreadTube? ""Lock Down Left"" & More! w/ Max Blumenthal",1.8K,1.8K views,,2022-01-19 04:23:35.732234
/watch?v=bUhcHJd0NzE,/user/Styxhexenhammer666,Styxhexenhammer666,"Styxhexenhammer Show ep. 39: SOTU Delay, SCOTUS Arguments, etc",34K,34K views,,2022-01-19 04:23:35.736221
/watch?v=xGJJaaW7EKE,/channel/UCsN2mtJc7TrkXf-YWTx5uLA,المبدعون السوريون - Creative Syrians,ماذا لو تم إعادة إنتاج تنظيم الدولة؟,90,90 views,,2022-01-19 04:23:35.738905
/watch?v=0RPkvWPgjTY,/channel/UCl7ftb-K0wfyDJa4KK6CU4Q,Shorts Facts,इस लड़की से सारे आतंकवादी डरते हैं #shorts #youtubeshorts,No,No views,,2022-01-19 04:23:35.742243
/watch?v=1bcyZ9iGnj0,/c/EagleNews,Eagle News,"WATCH: Eagle News International - January 14, 2022",883,883 views,,2022-01-19 04:23:52.979557
/watch?v=VWuO_D6HiMA,/c/TRTWorldNow,TRT World Now,Erdogan: All parties should refrain from steps endangering Bosnia’s territorial integrity,869,869 views,,2022-01-19 04:23:52.982526
/watch?v=Lth-fcyO6zQ,/user/Euronews,euronews,Top news stories today | January 13th – Evening,888,888 views,,2022-01-19 04:23:52.985530
/watch?v=LmZ_1TmC-8s,/user/mayadeentvchannel,Al Mayadeen Programs - برامج الميادين,كلمة حرة | مستقبل العالم | 2022-01-10,1.3K,1.3K views,,2022-01-19 04:23:52.988188
/watch?v=7dNuAvp_Dzo,/channel/UCmrW5p6LpC13I-fRbIobXrQ,Pommy Pie,Syria report Jan 17,1.6K,1.6K views,,2022-01-19 04:23:52.990701
/watch?v=euP0g3zcHSA,/channel/UCmVAWA_SBtxHczFv41QJTuQ,teleSUR English,FTS 8:30 04-09: Salvadorans commemorate 30th anniversary of end of civil war,No,No views,,2022-01-19 04:23:52.993298
/watch?v=qwMu9xCIfHY,/channel/UCKXGgjv6A813vIWmIS9NrMw,TEESRI JUNG,"#Hezbollah warns #US in#Iraq, no promise 'serenity will remain until the end of political dialogue'",No,No views,,2022-01-19 04:23:52.995998
/watch?v=90kK8bJbVyQ,/c/Anti-Defamation-League,Anti-Defamation League,ADL SVP George Selim Discusses the Congregation Beth Israel Hostage Crisis with Rachel Maddow,55,55 views,,2022-01-19 04:23:52.999110
/watch?v=JbMrfJYUHj4,/channel/UCNCVuaQDvPrZ4oTKG90iqOA,Medyascope,"This Week in Turkey (251): Pilots of the Bosphorus, attack on refugees",417,417 views,,2022-01-19 04:23:53.002269
/watch?v=PzOrChu_m_8,/channel/UCU8XRM8Ns5d2J0nJ7qxNOkA,Ahmad Hashemi,"Rutgers University Prof, Houshang Amirahamdi on July 28, 2021: We Iranians need a fascist movement!",15,15 views,,2022-01-19 04:23:53.004857
/watch?v=RWjDdvhAXYE,/user/cnnarabic,CNNArabic,تقارير: سوريا تتجه نحو الفوضى العسكرية والسياسية,564,564 views,,2022-01-19 04:23:53.007688
/watch?v=FKni1hMHMS0,/channel/UCmKYjVg6uvIYTymykYwyNmg,alyaumtv قناة اليوم,اللواء الثامن ودوره في الجنوب السوري.. هل تسعى روسيا لتفكيكه؟,38,38 views,,2022-01-19 04:23:53.010521
/watch?v=7F8Iy7gUmUw,/channel/UCt2sToaJAOnJR2favzs4AMQ,Bıınxet Kurd,YPG YPJ Yeni Şarkısı Sefqan Orkêş Jibo jinên cîhane 2021 ✌️💚❤️💛✌️🦁,42K,42K views,,2022-01-19 04:23:53.013340
/watch?v=pmhO7OY_CFw,/user/DasPanzermuseum,DasPanzermuseum,"Buchbesprechung: ""Kurdish Armour Against ISIS"" [Papierkrieg Folge 11]",22K,22K views,,2022-01-19 04:23:53.015852
/watch?v=lpGGBxlh290,/channel/UCtZyoTH5EbNE5CPFIt8qx9A,الدوري السوري للمحترفين - Syrian Pro League,البث المباشر : مباراة الجيش وجبلة,"Scheduled for 1/19/22, 12:00 PM","Scheduled for 1/19/22, 12:00 PM",,2022-01-19 04:23:53.018386
/watch?v=QDEddbEzczw,/channel/UCeArP6MvwBxwL8sUWrCa87g,Franc Analysis,"Leaked Files Revealed WHAT About BreadTube? ""Lock Down Left"" & More! w/ Max Blumenthal",1.8K,1.8K views,,2022-01-19 04:23:53.020908
/watch?v=bUhcHJd0NzE,/user/Styxhexenhammer666,Styxhexenhammer666,"Styxhexenhammer Show ep. 39: SOTU Delay, SCOTUS Arguments, etc",34K,34K views,,2022-01-19 04:23:53.023941
/watch?v=xGJJaaW7EKE,/channel/UCsN2mtJc7TrkXf-YWTx5uLA,المبدعون السوريون - Creative Syrians,ماذا لو تم إعادة إنتاج تنظيم الدولة؟,90,90 views,,2022-01-19 04:23:53.027365
/watch?v=0RPkvWPgjTY,/channel/UCl7ftb-K0wfyDJa4KK6CU4Q,Shorts Facts,इस लड़की से सारे आतंकवादी डरते हैं #shorts #youtubeshorts,No,No views,,2022-01-19 04:23:53.030110
/watch?v=1bcyZ9iGnj0,/c/EagleNews,Eagle News,"WATCH: Eagle News International - January 14, 2022",883,883 views,,2022-01-19 04:24:07.173807
/watch?v=VWuO_D6HiMA,/c/TRTWorldNow,TRT World Now,Erdogan: All parties should refrain from steps endangering Bosnia’s territorial integrity,869,869 views,,2022-01-19 04:24:07.177120
/watch?v=Lth-fcyO6zQ,/user/Euronews,euronews,Top news stories today | January 13th – Evening,888,888 views,,2022-01-19 04:24:07.180537
